id,wbs,week_start,planned_amount,is_painted,fill_rgb,src_col
1055,4,2027-01-25,,1,FFCCCCCC,EN
1056,4,2027-02-01,,1,FFCCCCCC,EO
1057,4,2027-02-08,,1,FFCCCCCC,EP
1058,4,2027-02-15,,1,FFCCCCCC,EQ
1059,4,2027-02-22,,1,FFCCCCCC,ER
1060,4,2027-03-01,,1,FFCCCCCC,ES
1061,4,2027-03-08,,1,FFCCCCCC,ET
1062,4,2027-03-15,,1,FFCCCCCC,EU
1063,4,2027-03-22,,1,FFCCCCCC,EV
1064,4,2027-03-29,,1,FFCCCCCC,EW
1065,4,2027-04-05,,1,FFCCCCCC,EX
1066,4,2027-04-12,,1,FFCCCCCC,EY
1067,4,2027-04-19,,1,FFCCCCCC,EZ
1068,4,2027-04-26,,1,FFCCCCCC,FA
1069,4,2027-05-03,,1,FFCCCCCC,FB
1070,4,2027-05-10,,1,FFCCCCCC,FC
1071,4,2027-05-17,,1,FFCCCCCC,FD
1072,4,2027-05-24,,1,FFCCCCCC,FE
1073,4,2027-05-31,,1,FFCCCCCC,FF
1074,4,2027-06-07,,1,FFCCCCCC,FG
1075,4,2027-06-14,,1,FFCCCCCC,FH
1076,4,2027-06-21,,1,FFCCCCCC,FI
1077,4,2027-06-28,,1,FFCCCCCC,FJ
1078,4,2027-07-05,,1,FFCCCCCC,FK
1079,4,2027-07-12,,1,FFCCCCCC,FL
1080,4,2027-07-19,,1,FFCCCCCC,FM
1081,4,2027-07-26,,1,FFCCCCCC,FN
1082,4,2027-08-02,,1,FFCCCCCC,FO
1083,4,2027-08-09,,1,FFCCCCCC,FP
1084,4,2027-08-16,,1,FFCCCCCC,FQ
1085,4,2027-08-23,,1,FFCCCCCC,FR
1086,4,2027-08-30,,1,FFCCCCCC,FS
1087,4,2027-09-06,,1,FFCCCCCC,FT
1088,4,2027-09-13,,1,FFCCCCCC,FU
1089,4,2027-09-20,,1,FFCCCCCC,FV
1090,4,2027-09-27,,1,FFCCCCCC,FW
1091,4,2027-10-04,,1,FFCCCCCC,FX
1092,4,2027-10-11,,1,FFCCCCCC,FY
1093,4,2027-10-18,,1,FFCCCCCC,FZ
1094,4,2027-10-25,,1,FFCCCCCC,GA
1095,4,2027-11-01,,1,FFCCCCCC,GB
1096,4,2027-11-08,,1,FFCCCCCC,GC
1097,4,2027-11-15,,1,FFCCCCCC,GD
1098,4,2027-11-22,,1,FFCCCCCC,GE
1099,4,2027-11-29,,1,FFCCCCCC,GF
1100,4,2027-12-06,,1,FFCCCCCC,GG
1101,4,2027-12-13,,1,FFCCCCCC,GH
1102,4,2027-12-20,,1,FFCCCCCC,GI
1103,4,2027-12-27,,1,FFCCCCCC,GJ
1104,4,2028-01-17,,1,FFCCCCCC,GM
1105,4,2028-01-24,,1,FFCCCCCC,GN
1106,4.2.1,2025-07-06,25000.0,0,,BF
1107,4.2.2,2026-05-25,25000.0,0,,DA
1108,4.2.2,2026-06-22,25000.0,0,,DF
1109,4.4,2025-01-12,4300.0,0,,AI
1110,4.4,2025-04-06,47911.99999999999,0,,AT
1111,4.4,2025-05-04,10734.999999999998,0,,AX
1112,4.4,2025-09-07,63279.99999999999,0,,BN
1113,5,2024-10-06,,1,FFCCCCCC,U
1114,5,2024-10-13,,1,FFCCCCCC,V
1115,5,2024-10-20,,1,FFCCCCCC,W
1116,5,2024-10-27,,1,FFCCCCCC,X
1117,5,2024-11-03,,1,FFCCCCCC,Y
1118,5,2024-11-10,,1,FFCCCCCC,Z
1119,5,2024-11-17,,1,FFCCCCCC,AA
1120,5,2024-11-24,,1,FFCCCCCC,AB
1121,5,2024-12-01,,1,FFCCCCCC,AC
1122,5,2024-12-08,,1,FFCCCCCC,AD
1123,5,2024-12-15,,1,FFCCCCCC,AE
1124,5,2024-12-22,,1,FFCCCCCC,AF
1125,5,2025-12-22,,1,FFCCCCCC,AG
1126,5,2025-01-05,,1,FFCCCCCC,AH
1127,5,2025-01-12,,1,FFCCCCCC,AI
1128,5,2025-01-19,,1,FFCCCCCC,AJ
1129,5,2025-01-26,,1,FFCCCCCC,AK
1130,5,2025-02-02,,1,FFCCCCCC,AL
1131,5,2025-02-09,,1,FFCCCCCC,AM
1132,5,2025-02-16,,1,FFCCCCCC,AN
1133,5,2025-02-23,,1,FFCCCCCC,AO
1134,5,2025-03-02,,1,FFCCCCCC,AP
1135,5,2025-03-09,,1,FFCCCCCC,AQ
1136,5,2025-03-16,,1,FFCCCCCC,AR
1137,5,2025-03-23,,1,FFCCCCCC,AS
1138,5,2025-04-06,,1,FFCCCCCC,AT
1139,5,2025-04-13,,1,FFCCCCCC,AU
1140,5,2025-04-20,,1,FFCCCCCC,AV
1141,5,2025-04-27,,1,FFCCCCCC,AW
1142,5,2025-05-04,,1,FFCCCCCC,AX
1143,5,2025-05-11,,1,FFCCCCCC,AY
1144,5,2025-05-18,,1,FFCCCCCC,AZ
1145,5,2025-05-25,,1,FFCCCCCC,BA
1146,5,2025-06-01,,1,FFCCCCCC,BB
1147,5,2025-06-08,,1,FFCCCCCC,BC
1148,5,2025-06-15,,1,FFCCCCCC,BD
1149,5,2025-06-22,,1,FFCCCCCC,BE
1150,5,2025-07-06,,1,FFCCCCCC,BF
1151,5,2025-07-13,,1,FFCCCCCC,BG
1152,5,2025-07-20,,1,FFCCCCCC,BH
1153,5,2025-07-27,,1,FFCCCCCC,BI
1154,5,2025-08-03,,1,FFCCCCCC,BJ
1155,5,2025-08-10,,1,FFCCCCCC,BK
1156,5,2025-08-17,,1,FFCCCCCC,BL
1157,5,2025-08-24,,1,FFCCCCCC,BM
1158,5,2025-09-07,,1,FFCCCCCC,BN
1159,5,2025-09-14,,1,FFCCCCCC,BO
1160,5,2025-09-21,,1,FFCCCCCC,BP
1161,5,2025-09-28,,1,FFCCCCCC,BQ
1162,5,2025-10-05,,1,FFCCCCCC,BR
1163,5,2025-10-12,,1,FFCCCCCC,BS
1164,5,2025-10-19,,1,FFCCCCCC,BT
1165,5,2025-10-26,,1,FFCCCCCC,BU
1166,5,2025-11-02,,1,FFCCCCCC,BV
1167,5,2025-11-09,,1,FFCCCCCC,BW
1168,5,2025-11-16,,1,FFCCCCCC,BX
1169,5,2025-11-23,,1,FFCCCCCC,BY
1170,5,2025-12-07,,1,FFCCCCCC,BZ
1171,5,2025-12-14,,1,FFCCCCCC,CA
1172,5,2025-12-21,,1,FFCCCCCC,CB
1173,5,2025-12-28,,1,FFCCCCCC,CC
1174,5,2026-01-05,,1,FFCCCCCC,CD
1175,5,2026-01-12,,1,FFCCCCCC,CE
1176,5,2026-01-19,,1,FFCCCCCC,CF
1177,5,2026-01-26,,1,FFCCCCCC,CG
1178,5,2026-02-02,,1,FFCCCCCC,CI
1179,5,2026-02-09,,1,FFCCCCCC,CJ
1180,5,2026-02-16,,1,FFCCCCCC,CK
1181,5,2026-02-23,,1,FFCCCCCC,CL
1182,5,2026-03-02,,1,FFCCCCCC,CN
1183,5,2026-03-09,,1,FFCCCCCC,CO
1184,5,2026-03-16,,1,FFCCCCCC,CP
1185,5,2026-03-23,,1,FFCCCCCC,CQ
1186,5,2026-03-30,,1,FFCCCCCC,CR
1187,5,2026-04-06,,1,FFCCCCCC,CS
1188,5,2026-04-13,,1,FFCCCCCC,CT
1189,5,2026-04-20,,1,FFCCCCCC,CU
1190,5,2026-04-27,,1,FFCCCCCC,CV
1191,5,2026-05-04,,1,FFCCCCCC,CW
1192,5,2026-05-11,,1,FFCCCCCC,CY
1193,5,2026-05-18,,1,FFCCCCCC,CZ
1194,5,2026-05-25,,1,FFCCCCCC,DA
1195,5,2026-06-01,,1,FFCCCCCC,DC
1196,5,2026-06-08,,1,FFCCCCCC,DD
1197,5,2026-06-15,,1,FFCCCCCC,DE
1198,5,2026-06-22,,1,FFCCCCCC,DF
1199,5,2026-06-29,,1,FFCCCCCC,DG
1200,5,2026-07-06,,1,FFCCCCCC,DH
1201,5,2026-07-13,,1,FFCCCCCC,DI
1202,5,2026-07-20,,1,FFCCCCCC,DJ
1203,5,2026-07-27,,1,FFCCCCCC,DK
1204,5,2026-08-03,,1,FFCCCCCC,DM
1205,5,2026-08-10,,1,FFCCCCCC,DN
1206,5,2026-08-17,,1,FFCCCCCC,DO
1207,5,2026-08-24,,1,FFCCCCCC,DP
1208,5,2026-08-31,,1,FFCCCCCC,DQ
1209,5,2026-09-07,,1,FFCCCCCC,DR
1210,5,2026-09-14,,1,FFCCCCCC,DS
1211,5,2026-09-21,,1,FFCCCCCC,DT
1212,5,2026-09-28,,1,FFCCCCCC,DU
1213,5,2026-10-05,,1,FFCCCCCC,DW
1214,5,2026-10-12,,1,FFCCCCCC,DX
1215,5,2026-10-19,,1,FFCCCCCC,DY
1216,5,2026-10-26,,1,FFCCCCCC,DZ
1217,5,2026-11-02,,1,FFCCCCCC,EB
1218,5,2026-11-09,,1,FFCCCCCC,EC
1219,5,2026-11-16,,1,FFCCCCCC,ED
1220,5,2026-11-23,,1,FFCCCCCC,EE
1221,5,2026-11-30,,1,FFCCCCCC,EF
1222,5,2026-12-07,,1,FFCCCCCC,EG
1223,5,2026-12-14,,1,FFCCCCCC,EH
1224,5,2026-12-21,,1,FFCCCCCC,EI
1225,5,2026-12-28,,1,FFCCCCCC,EJ
1226,5,2027-01-04,,1,FFCCCCCC,EK
1227,5,2027-01-11,,1,FFCCCCCC,EL
1228,5,2027-01-18,,1,FFCCCCCC,EM
1229,5,2027-01-25,,1,FFCCCCCC,EN
1230,5,2027-02-01,,1,FFCCCCCC,EO
1231,5,2027-02-08,,1,FFCCCCCC,EP
1232,5,2027-02-15,,1,FFCCCCCC,EQ
1233,5,2027-02-22,,1,FFCCCCCC,ER
1234,5,2027-03-01,,1,FFCCCCCC,ES
1235,5,2027-03-08,,1,FFCCCCCC,ET
1236,5,2027-03-15,,1,FFCCCCCC,EU
1237,5,2027-03-22,,1,FFCCCCCC,EV
1238,5,2027-03-29,,1,FFCCCCCC,EW
1239,5,2027-04-05,,1,FFCCCCCC,EX
1240,5,2027-04-12,,1,FFCCCCCC,EY
1241,5,2027-04-19,,1,FFCCCCCC,EZ
1242,5,2027-04-26,,1,FFCCCCCC,FA
1243,5,2027-05-03,,1,FFCCCCCC,FB
1244,5,2027-05-10,,1,FFCCCCCC,FC
1245,5,2027-05-17,,1,FFCCCCCC,FD
1246,5,2027-05-24,,1,FFCCCCCC,FE
1247,5,2027-05-31,,1,FFCCCCCC,FF
1248,5,2027-06-07,,1,FFCCCCCC,FG
1249,5,2027-06-14,,1,FFCCCCCC,FH
1250,5,2027-06-21,,1,FFCCCCCC,FI
1251,5,2027-06-28,,1,FFCCCCCC,FJ
1252,5,2027-07-05,,1,FFCCCCCC,FK
1253,5,2027-07-12,,1,FFCCCCCC,FL
1254,5,2027-07-19,,1,FFCCCCCC,FM
1255,5,2027-07-26,,1,FFCCCCCC,FN
1256,5,2027-08-02,,1,FFCCCCCC,FO
1257,5,2027-08-09,,1,FFCCCCCC,FP
1258,5,2027-08-16,,1,FFCCCCCC,FQ
1259,5,2027-08-23,,1,FFCCCCCC,FR
1260,5,2027-08-30,,1,FFCCCCCC,FS
1261,5,2027-09-06,,1,FFCCCCCC,FT
1262,5,2027-09-13,,1,FFCCCCCC,FU
1263,5,2027-09-20,,1,FFCCCCCC,FV
1264,5,2027-09-27,,1,FFCCCCCC,FW
1265,5,2027-10-04,,1,FFCCCCCC,FX
1266,5,2027-10-11,,1,FFCCCCCC,FY
1267,5,2027-10-18,,1,FFCCCCCC,FZ
1268,5,2027-10-25,,1,FFCCCCCC,GA
1269,5,2027-11-01,,1,FFCCCCCC,GB
1270,5,2027-11-08,,1,FFCCCCCC,GC
1271,5,2027-11-15,,1,FFCCCCCC,GD
1272,5,2027-11-22,,1,FFCCCCCC,GE
1273,5,2027-11-29,,1,FFCCCCCC,GF
1274,5,2027-12-06,,1,FFCCCCCC,GG
1275,5,2027-12-13,,1,FFCCCCCC,GH
1276,5,2027-12-20,,1,FFCCCCCC,GI
1277,5,2027-12-27,,1,FFCCCCCC,GJ
1278,5,2028-01-17,,1,FFCCCCCC,GM
1279,5,2028-01-24,,1,FFCCCCCC,GN
1280,5.1,2026-01-05,,1,FF38761D,CD
1281,5.1,2026-01-12,,1,FF38761D,CE
1282,5.1,2026-01-19,,1,FF38761D,CF
1283,5.1,2026-01-26,,1,FF38761D,CG
1284,5.1,2026-02-02,,1,FF38761D,CI
1285,5.1,2026-02-09,,1,FF38761D,CJ
1286,5.1,2026-02-16,,1,FF38761D,CK
1287,5.1,2026-02-23,,1,FF38761D,CL
1288,5.1,2026-03-02,,1,FF38761D,CN
1289,5.1,2026-03-09,,1,FF38761D,CO
1290,5.1,2026-03-16,,1,FF38761D,CP
1291,5.1,2026-03-23,,1,FF38761D,CQ
1292,5.1,2026-03-30,,1,FF38761D,CR
1293,5.1,2026-04-06,,1,FF38761D,CS
1294,5.1,2026-04-13,,1,FF38761D,CT
1295,5.1,2026-04-20,,1,FF38761D,CU
1296,5.1,2026-04-27,,1,FF38761D,CV
1297,5.1,2026-05-04,,1,FF38761D,CW
1298,5.1,2026-10-05,5000.0,0,FFFFFFFF,DW
1299,5.2,2025-01-05,4971.999999999999,0,,AH
1300,5.2,2025-04-06,4971.999999999999,0,,AT
1301,5.2,2026-01-05,,1,FF38761D,CD
1302,5.2,2026-01-12,,1,FF38761D,CE
1303,5.2,2026-01-19,,1,FF38761D,CF
1304,5.2,2026-01-26,,1,FF38761D,CG
1305,5.2,2026-02-02,0.0,1,FF38761D,CI
1306,5.2,2026-02-09,,1,FF38761D,CJ
1307,5.2,2026-02-16,,1,FF38761D,CK
1308,5.2,2026-02-23,,1,FF38761D,CL
1309,5.2,2026-03-02,,1,FF38761D,CN
1310,5.2,2026-03-09,,1,FF38761D,CO
1311,5.2,2026-03-16,,1,FF38761D,CP
1312,5.2,2026-03-23,4971.999999999999,1,FF38761D,CQ
1313,5.2,2026-03-30,,1,FF38761D,CR
1314,5.2,2026-04-06,,1,FF38761D,CS
1315,5.2,2026-04-13,,1,FF38761D,CT
1316,5.2,2026-04-20,,1,FF38761D,CU
1317,5.2,2026-04-27,,1,FF38761D,CV
1318,5.2,2026-05-04,,1,FF38761D,CW
1319,5.2,2026-10-05,4972.0,0,FFFFFFFF,DW
1320,5.3,2025-01-19,7938.249999999999,0,,AJ
1321,5.3,2026-01-05,,1,FF38761D,CD
1322,5.3,2026-01-12,,1,FF38761D,CE
1323,5.3,2026-01-19,,1,FF38761D,CF
1324,5.3,2026-01-26,,1,FF38761D,CG
1325,5.3,2026-02-02,,1,FF38761D,CI
1326,5.3,2026-02-09,,1,FF38761D,CJ
1327,5.3,2026-02-16,,1,FF38761D,CK
1328,5.3,2026-02-23,,1,FF38761D,CL
1329,5.3,2026-03-02,,1,FF38761D,CN
1330,5.3,2026-03-09,,1,FF38761D,CO
1331,5.3,2026-03-16,,1,FF38761D,CP
1332,5.3,2026-03-23,,1,FF38761D,CQ
1333,5.3,2026-03-30,,1,FF38761D,CR
1334,5.3,2026-04-06,,1,FF38761D,CS
1335,5.3,2026-04-13,,1,FF38761D,CT
1336,5.3,2026-04-20,,1,FF38761D,CU
1337,5.3,2026-04-27,,1,FF38761D,CV
1338,5.3,2026-05-04,15876.499999999998,1,FF38761D,CW
1339,5.4,2026-01-05,,1,FF38761D,CD
1340,5.4,2026-01-12,,1,FF38761D,CE
1341,5.4,2026-01-19,,1,FF38761D,CF
1342,5.4,2026-01-26,,1,FF38761D,CG
1343,5.4,2026-02-02,,1,FF38761D,CI
1344,5.4,2026-02-09,,1,FF38761D,CJ
1345,5.4,2026-02-16,,1,FF38761D,CK
1346,5.4,2026-02-23,,1,FF38761D,CL
1347,5.4,2026-03-02,,1,FF38761D,CN
1348,5.4,2026-03-09,,1,FF38761D,CO
1349,5.4,2026-03-16,,1,FF38761D,CP
1350,5.4,2026-03-23,,1,FF38761D,CQ
1351,5.4,2026-03-30,,1,FF38761D,CR
1352,5.4,2026-04-06,,1,FF38761D,CS
1353,5.4,2026-04-13,,1,FF38761D,CT
1354,5.4,2026-04-20,,1,FF38761D,CU
1355,5.4,2026-04-27,16950.0,1,FF38761D,CV
1356,5.4,2026-05-04,,1,FF38761D,CW
1357,5.4,2026-06-01,30000.0,0,FFFFFFFF,DC
1358,5.4,2026-07-06,16950.0,0,FFFFFFFF,DH
1359,5.4,2026-07-27,8307.0,0,FFFFFFFF,DK
1360,5.5,2026-01-05,,1,FF38761D,CD
1361,5.5,2026-01-12,,1,FF38761D,CE
1362,5.5,2026-01-19,,1,FF38761D,CF
1363,5.5,2026-01-26,,1,FF38761D,CG
1364,5.5,2026-02-02,,1,FF38761D,CI
1365,5.5,2026-02-09,,1,FF38761D,CJ
1366,5.5,2026-02-16,,1,FF38761D,CK
1367,5.5,2026-02-23,,1,FF38761D,CL
1368,5.5,2026-03-02,,1,FF38761D,CN
1369,5.5,2026-03-09,,1,FF38761D,CO
1370,5.5,2026-03-16,,1,FF38761D,CP
1371,5.5,2026-03-23,,1,FF38761D,CQ
1372,5.5,2026-03-30,,1,FF38761D,CR
1373,5.5,2026-04-06,,1,FF38761D,CS
1374,5.5,2026-04-13,,1,FF38761D,CT
1375,5.5,2026-04-20,,1,FF38761D,CU
1376,5.5,2026-04-27,,1,FF38761D,CV
1377,5.5,2026-05-04,,1,FF38761D,CW
1378,5.5,2026-06-01,15000.0,0,FFFFFFFF,DC
1379,5.5,2026-07-20,15000.0,0,FFFFFFFF,DJ
1380,5.6,2026-01-05,,1,FF38761D,CD
1381,5.6,2026-01-12,,1,FF38761D,CE
1382,5.6,2026-01-19,,1,FF38761D,CF
1383,5.6,2026-01-26,,1,FF38761D,CG
1384,5.6,2026-02-02,0.0,1,FF38761D,CI
1385,5.6,2026-02-09,,1,FF38761D,CJ
1386,5.6,2026-02-16,,1,FF38761D,CK
1387,5.6,2026-02-23,,1,FF38761D,CL
1388,5.6,2026-03-02,,1,FF38761D,CN
1389,5.6,2026-03-09,,1,FF38761D,CO
1390,5.6,2026-03-16,,1,FF38761D,CP
1391,5.6,2026-03-23,,1,FF38761D,CQ
1392,5.6,2026-03-30,,1,FF38761D,CR
1393,5.6,2026-04-06,,1,FF38761D,CS
1394,5.6,2026-04-13,,1,FF38761D,CT
1395,5.6,2026-04-20,,1,FF38761D,CU
1396,5.6,2026-04-27,,1,FF38761D,CV
1397,5.6,2026-05-04,,1,FF38761D,CW
1398,5.6,2026-11-02,100000.0,0,FFFFFFFF,EB
1399,5.7,2026-01-05,,1,FF38761D,CD
1400,5.7,2026-01-12,,1,FF38761D,CE
1401,5.7,2026-01-19,,1,FF38761D,CF
1402,5.7,2026-01-26,,1,FF38761D,CG
1403,5.7,2026-02-02,0.0,1,FF38761D,CI
1404,5.7,2026-02-09,,1,FF38761D,CJ
1405,5.7,2026-02-16,,1,FF38761D,CK
1406,5.7,2026-02-23,,1,FF38761D,CL
1407,5.7,2026-03-02,,1,FF38761D,CN
1408,5.7,2026-03-09,,1,FF38761D,CO
1409,5.7,2026-03-16,,1,FF38761D,CP
1410,5.7,2026-03-23,,1,FF38761D,CQ
1411,5.7,2026-03-30,,1,FF38761D,CR
1412,5.7,2026-04-06,,1,FF38761D,CS
1413,5.7,2026-04-13,,1,FF38761D,CT
1414,5.7,2026-04-20,,1,FF38761D,CU
1415,5.7,2026-04-27,,1,FF38761D,CV
1416,5.7,2026-05-04,,1,FF38761D,CW
1417,5.7,2026-05-25,20000.0,0,FFFFFFFF,DA
1418,5.7,2026-07-27,20000.0,0,FFFFFFFF,DK
1419,5.7,2026-09-28,10000.0,0,FFFFFFFF,DU
1420,5.8,2026-01-05,,1,FF38761D,CD
1421,5.8,2026-01-12,,1,FF38761D,CE
1422,5.8,2026-01-19,,1,FF38761D,CF
1423,5.8,2026-01-26,,1,FF38761D,CG
1424,5.8,2026-02-02,,1,FF38761D,CI
1425,5.8,2026-02-09,,1,FF38761D,CJ
1426,5.8,2026-02-16,,1,FF38761D,CK
1427,5.8,2026-02-23,,1,FF38761D,CL
1428,5.8,2026-03-02,,1,FF38761D,CN
1429,5.8,2026-03-09,,1,FF38761D,CO
1430,5.8,2026-03-16,,1,FF38761D,CP
1431,5.8,2026-03-23,,1,FF38761D,CQ
1432,5.8,2026-03-30,,1,FF38761D,CR
1433,5.8,2026-04-06,,1,FF38761D,CS
1434,5.8,2026-04-13,,1,FF38761D,CT
1435,5.8,2026-04-20,,1,FF38761D,CU
1436,5.8,2026-04-27,,1,FF38761D,CV
1437,5.8,2026-05-04,,1,FF38761D,CW
1438,5.8,2026-06-01,7250.0,0,FFFFFFFF,DC
1439,5.8,2026-10-05,7250.0,0,FFFFFFFF,DW
1440,6,2024-10-06,,1,FFCCCCCC,U
1441,6,2024-10-13,,1,FFCCCCCC,V
1442,6,2024-10-20,,1,FFCCCCCC,W
1443,6,2024-10-27,,1,FFCCCCCC,X
1444,6,2024-11-03,,1,FFCCCCCC,Y
1445,6,2024-11-10,,1,FFCCCCCC,Z
1446,6,2024-11-17,,1,FFCCCCCC,AA
1447,6,2024-11-24,,1,FFCCCCCC,AB
1448,6,2024-12-01,,1,FFCCCCCC,AC
1449,6,2024-12-08,,1,FFCCCCCC,AD
1450,6,2024-12-15,,1,FFCCCCCC,AE
1451,6,2024-12-22,,1,FFCCCCCC,AF
1452,6,2025-12-22,,1,FFCCCCCC,AG
1453,6,2025-01-05,,1,FFCCCCCC,AH
1454,6,2025-01-12,,1,FFCCCCCC,AI
1455,6,2025-01-19,,1,FFCCCCCC,AJ
1456,6,2025-01-26,,1,FFCCCCCC,AK
1457,6,2025-02-02,,1,FFCCCCCC,AL
1458,6,2025-02-09,,1,FFCCCCCC,AM
1459,6,2025-02-16,,1,FFCCCCCC,AN
1460,6,2025-02-23,,1,FFCCCCCC,AO
1461,6,2025-03-02,,1,FFCCCCCC,AP
1462,6,2025-03-09,,1,FFCCCCCC,AQ
1463,6,2025-03-16,,1,FFCCCCCC,AR
1464,6,2025-03-23,,1,FFCCCCCC,AS
1465,6,2025-04-06,,1,FFCCCCCC,AT
1466,6,2025-04-13,,1,FFCCCCCC,AU
1467,6,2025-04-20,,1,FFCCCCCC,AV
1468,6,2025-04-27,,1,FFCCCCCC,AW
1469,6,2025-05-04,,1,FFCCCCCC,AX
1470,6,2025-05-11,,1,FFCCCCCC,AY
1471,6,2025-05-18,,1,FFCCCCCC,AZ
1472,6,2025-05-25,,1,FFCCCCCC,BA
1473,6,2025-06-01,,1,FFCCCCCC,BB
1474,6,2025-06-08,,1,FFCCCCCC,BC
1475,6,2025-06-15,,1,FFCCCCCC,BD
1476,6,2025-06-22,,1,FFCCCCCC,BE
1477,6,2025-07-06,,1,FFCCCCCC,BF
1478,6,2025-07-13,,1,FFCCCCCC,BG
1479,6,2025-07-20,,1,FFCCCCCC,BH
1480,6,2025-07-27,,1,FFCCCCCC,BI
1481,6,2025-08-03,,1,FFCCCCCC,BJ
1482,6,2025-08-10,,1,FFCCCCCC,BK
1483,6,2025-08-17,,1,FFCCCCCC,BL
1484,6,2025-08-24,,1,FFCCCCCC,BM
1485,6,2025-09-07,,1,FFCCCCCC,BN
1486,6,2025-09-14,,1,FFCCCCCC,BO
1487,6,2025-09-21,,1,FFCCCCCC,BP
1488,6,2025-09-28,,1,FFCCCCCC,BQ
1489,6,2025-10-05,,1,FFCCCCCC,BR
1490,6,2025-10-12,,1,FFCCCCCC,BS
1491,6,2025-10-19,,1,FFCCCCCC,BT
1492,6,2025-10-26,,1,FFCCCCCC,BU
1493,6,2025-11-02,,1,FFCCCCCC,BV
1494,6,2025-11-09,,1,FFCCCCCC,BW
1495,6,2025-11-16,,1,FFCCCCCC,BX
1496,6,2025-11-23,,1,FFCCCCCC,BY
1497,6,2025-12-07,,1,FFCCCCCC,BZ
1498,6,2025-12-14,,1,FFCCCCCC,CA
1499,6,2025-12-21,,1,FFCCCCCC,CB
1500,6,2025-12-28,,1,FFCCCCCC,CC
1501,6,2026-01-05,,1,FFCCCCCC,CD
1502,6,2026-01-12,,1,FFCCCCCC,CE
1503,6,2026-01-19,,1,FFCCCCCC,CF
1504,6,2026-01-26,,1,FFCCCCCC,CG
1505,6,2026-02-02,,1,FFCCCCCC,CI
1506,6,2026-02-09,,1,FFCCCCCC,CJ
1507,6,2026-02-16,,1,FFCCCCCC,CK
1508,6,2026-02-23,,1,FFCCCCCC,CL
1509,6,2026-03-02,,1,FFCCCCCC,CN
1510,6,2026-03-09,,1,FFCCCCCC,CO
1511,6,2026-03-16,,1,FFCCCCCC,CP
1512,6,2026-03-23,,1,FFCCCCCC,CQ
1513,6,2026-03-30,,1,FFCCCCCC,CR
1514,6,2026-04-06,,1,FFCCCCCC,CS
1515,6,2026-04-13,,1,FFCCCCCC,CT
1516,6,2026-04-20,,1,FFCCCCCC,CU
1517,6,2026-04-27,,1,FFCCCCCC,CV
1518,6,2026-05-04,,1,FFCCCCCC,CW
1519,6,2026-05-11,,1,FFCCCCCC,CY
1520,6,2026-05-18,,1,FFCCCCCC,CZ
1521,6,2026-05-25,,1,FFCCCCCC,DA
1522,6,2026-06-01,,1,FFCCCCCC,DC
1523,6,2026-06-08,,1,FFCCCCCC,DD
1524,6,2026-06-15,,1,FFCCCCCC,DE
1525,6,2026-06-22,,1,FFCCCCCC,DF
1526,6,2026-06-29,,1,FFCCCCCC,DG
1527,6,2026-07-06,,1,FFCCCCCC,DH
1528,6,2026-07-13,,1,FFCCCCCC,DI
1529,6,2026-07-20,,1,FFCCCCCC,DJ
1530,6,2026-07-27,,1,FFCCCCCC,DK
1531,6,2026-08-03,,1,FFCCCCCC,DM
1532,6,2026-08-10,,1,FFCCCCCC,DN
1533,6,2026-08-17,,1,FFCCCCCC,DO
1534,6,2026-08-24,,1,FFCCCCCC,DP
1535,6,2026-08-31,,1,FFCCCCCC,DQ
1536,6,2026-09-07,,1,FFCCCCCC,DR
1537,6,2026-09-14,,1,FFCCCCCC,DS
1538,6,2026-09-21,,1,FFCCCCCC,DT
1539,6,2026-09-28,,1,FFCCCCCC,DU
1540,6,2026-10-05,,1,FFCCCCCC,DW
1541,6,2026-10-12,,1,FFCCCCCC,DX
1542,6,2026-10-19,,1,FFCCCCCC,DY
1543,6,2026-10-26,,1,FFCCCCCC,DZ
1544,6,2026-11-02,,1,FFCCCCCC,EB
1545,6,2026-11-09,,1,FFCCCCCC,EC
1546,6,2026-11-16,,1,FFCCCCCC,ED
1547,6,2026-11-23,,1,FFCCCCCC,EE
1548,6,2026-11-30,,1,FFCCCCCC,EF
1549,6,2026-12-07,,1,FFCCCCCC,EG
1550,6,2026-12-14,,1,FFCCCCCC,EH
1551,6,2026-12-21,,1,FFCCCCCC,EI
1552,6,2026-12-28,,1,FFCCCCCC,EJ
1553,6,2027-01-04,,1,FFCCCCCC,EK
1554,6,2027-01-11,,1,FFCCCCCC,EL
1555,6,2027-01-18,,1,FFCCCCCC,EM
1556,6,2027-01-25,,1,FFCCCCCC,EN
1557,6,2027-02-01,,1,FFCCCCCC,EO
1558,6,2027-02-08,,1,FFCCCCCC,EP
1559,6,2027-02-15,,1,FFCCCCCC,EQ
1560,6,2027-02-22,,1,FFCCCCCC,ER
1561,6,2027-03-01,,1,FFCCCCCC,ES
1562,6,2027-03-08,,1,FFCCCCCC,ET
1563,6,2027-03-15,,1,FFCCCCCC,EU
1564,6,2027-03-22,,1,FFCCCCCC,EV
1565,6,2027-03-29,,1,FFCCCCCC,EW
1566,6,2027-04-05,,1,FFCCCCCC,EX
1567,6,2027-04-12,,1,FFCCCCCC,EY
1568,6,2027-04-19,,1,FFCCCCCC,EZ
1569,6,2027-04-26,,1,FFCCCCCC,FA
1570,6,2027-05-03,,1,FFCCCCCC,FB
